Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,Total
2019,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,22,24,20,21,30,27,25,18,23,19,17,10,46
2019,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,16,24,34,22,26,20,28,18,22,24,21,17,62
2019,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,119,113,136,106,139,123,132,119,120,123,103,43,269
2019,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,55,39,53,65,63,67,81,75,75,42,52,101,195
2019,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,5,5
2019,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,3,0,2,1,7,9,26,31,1,9,5,12,26
2019,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,35,32,49,37,33,42,38,44,27,32,33,1,66
2019,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,5,4,4,5,2,5,8,6,6,8,2,33,43
2019,23,Quintana Roo,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,23,Quintana Roo,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,1,1,0,0,0,0,1,0,0,1
2019,23,Quintana Roo,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,1,1,0,0,0,1,2,2,0,1,1,2
2019,23,Quintana Roo,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,2,0,0,1,0,1
2019,23,Quintana Roo,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,1,0,0,3,1,5,9
2019,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0,0,0,0,1,1,2
2019,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,1,1,1,1,2,0,2,0,0,2,0,1,3
2019,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,2,2,3,1,1,0,2
2019,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Secuestro exprés,1,0,0,0,0,0,0,0,1,0,0,0,0
2019,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,23,Quintana Roo,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,23,Quintana Roo,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,23,Quintana Roo,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,41,51,65,66,63,49,66,72,56,65,50,37,152
2019,23,Quintana Roo,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,48,38,57,59,44,51,52,38,40,41,47,41,129
2019,23,Quintana Roo,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,9,17,15,12,11,15,25,13,19,13,9,12,34
2019,23,Quintana Roo,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,1,1,1,1,1,3,5,0,1,3,3,7
2019,23,Quintana Roo,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,21,10,11,9,16,18,26,19,24,24,24,53,101
2019,23,Quintana Roo,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,1,0,0,0,1,3,0,1,2,0,0,0,0
2019,23,Quintana Roo,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,44,28,34,30,39,44,40,46,48,66,42,2,110
2019,23,Quintana Roo,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,57,67,81,93,113,113,95,82,87,98,80,68,246
2019,23,Quintana Roo,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,75,70,61,65,71,69,57,94,79,101,123,94,318
2019,23,Quintana Roo,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,5,7,5,11,9,14,6,8,8,8,4,2,14
2019,23,Quintana Roo,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,16,18,21,20,13,13,13,20,15,22,18,10,50
2019,23,Quintana Roo,El patrimonio,Robo,Robo en transporte público individual,Con violencia,8,6,6,6,6,8,3,7,3,4,4,4,12
2019,23,Quintana Roo,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,10,6,4,5,11,12,10,11,6,13,18,14,45
2019,23,Quintana Roo,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,2,5,1,1,2,4,4,1,4,5,2,1,8
2019,23,Quintana Roo,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,10,10,8,4,15,9,8,20,6,19,13,9,41
2019,23,Quintana Roo,El patrimonio,Robo,Robo en transporte individual,Con violencia,4,4,2,0,3,0,7,1,0,1,1,3,5
2019,23,Quintana Roo,El patrimonio,Robo,Robo en transporte individual,Sin violencia,13,13,11,11,6,5,11,8,10,5,15,5,25
2019,23,Quintana Roo,El patrimonio,Robo,Otros robos,Con violencia,71,28,33,30,49,30,29,37,32,27,39,37,103
2019,23,Quintana Roo,El patrimonio,Robo,Otros robos,Sin violencia,346,233,258,272,341,345,357,331,305,298,327,246,871
2019,23,Quintana Roo,El patrimonio,Extorsión,Extorsión,Extorsión,22,23,23,14,21,23,26,21,26,31,24,22,77
2019,23,Quintana Roo,El patrimonio,Despojo,Despojo,Despojo,52,63,64,65,75,53,72,62,49,56,49,52,157
2019,23,Quintana Roo,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,23,Quintana Roo,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,6,5,1,3,7,5,6,6,6,6,4,2,12
2019,23,Quintana Roo,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,2,0,0,1,1,7,4,3,1,0,1,2
2019,23,Quintana Roo,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,70,75,89,77,100,88,105,76,84,95,98,71,264
2019,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,20,15,24,21,22,32,28,28,26,23,32,28,83
2019,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,7,8,15,2,8,4,2,9,9,5,7,6,18
2019,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,7,6,8,5,4,3,4,3,9,7,9,3,19
2019,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,2,0,0,0,1,1,0,0,1
2019,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,28,37,49,42,24,31,33,35,32,24,27,36,87
2019,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,15,21,11,15,24,23,28,28,27,19,18,22,59
2019,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,32,30,45,33,49,40,45,51,43,47,33,33,113
2019,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,255,290,343,363,414,340,358,372,292,347,279,277,903
2019,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,43,51,56,53,61,69,59,53,54,61,47,55,163
2019,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,1,0,0,0,1,0,1,0,0,0,1,1
2019,24,San Luis Potosi,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,2,1,1,0,0,1,0,0,0,0,1,1,2
2019,24,San Luis Potosi,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,1,1,2,1,1,2,0,3,2,4,9
2019,24,San Luis Potosi,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,13,9,15,20,25,10,13,21,11,20,15,19,54
2019,24,San Luis Potosi,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,4,2,0,2,1,2,1,0,1,1,0,0,1
2019,24,San Luis Potosi,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,1,3,2,6
2019,24,San Luis Potosi,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,2,0,1,1,0,0,0,0,0,0
2019,24,San Luis Potosi,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,1,0,0,0,0,1,0,0,0,1,1,0,2
2019,24,San Luis Potosi,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,48,41,67,55,59,53,64,60,51,37,55,51,143
2019,24,San Luis Potosi,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,32,42,51,42,38,43,50,52,46,51,63,39,153
2019,24,San Luis Potosi,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,13,16,14,14,12,11,7,12,13,11,11,9,31
2019,24,San Luis Potosi,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,3,3,3,1,7,1,3,8,11,0,6,3,9
2019,24,San Luis Potosi,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,46,48,40,60,52,66,67,56,43,84,57,43,184
2019,24,San Luis Potosi,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,6,0,0,0,0,0,0
2019,24,San Luis Potosi,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,7,4,4,5,10,14,12,12,25,46,50,47,143
2019,24,San Luis Potosi,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,64,65,52,75,62,51,66,61,63,64,62,72,198
2019,24,San Luis Potosi,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,23,17,31,19,12,11,19,18,30,23,21,15,59
2019,24,San Luis Potosi,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,8,2,2,5,9,4,3,2,1,3,2,3,8
2019,24,San Luis Potosi,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,1,4,2,4,2,2,1,4,2,2,4,0,6
2019,24,San Luis Potosi,El patrimonio,Robo,Robo en transporte público individual,Con violencia,2,1,1,5,0,2,4,4,1,3,4,2,9
2019,24,San Luis Potosi,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,3,2,2,2,0,1,3,1,3,2,0,1,3
2019,24,San Luis Potosi,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,2,1,3,1,2,1,1,3,1,3,1,0,4
2019,24,San Luis Potosi,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,8,6,6,3,3,4,6,4,7,3,3,2,8
2019,24,San Luis Potosi,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,1,1,1,2,2,1,0,1,1,2,0,3
2019,24,San Luis Potosi,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,3,0,0,0,2,0,1,0,0,1,0,1
2019,24,San Luis Potosi,El patrimonio,Robo,Otros robos,Con violencia,69,78,52,63,128,80,65,61,73,74,91,95,260
2019,24,San Luis Potosi,El patrimonio,Robo,Otros robos,Sin violencia,377,346,401,407,438,410,389,393,285,347,353,343,1043
2019,24,San Luis Potosi,El patrimonio,Extorsión,Extorsión,Extorsión,9,8,12,11,9,9,13,8,10,11,11,10,32
2019,24,San Luis Potosi,El patrimonio,Despojo,Despojo,Despojo,36,51,54,50,40,53,74,50,50,52,60,36,148
2019,24,San Luis Potosi,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,San Luis Potosi,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,0,4,5,5,3,4,4,1,2,0,2,4
2019,24,San Luis Potosi,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,1,1,0,0,0,0,0,4,1,0,5
2019,24,San Luis Potosi,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,68,63,53,60,71,71,54,55,79,66,57,82,205
2019,25,Sinaloa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,46,43,32,54,51,47,41,53,56,39,57,48,144
2019,25,Sinaloa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,9,2,6,7,4,9,6,6,7,8,4,3,15
2019,25,Sinaloa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,13,16,12,12,11,7,19,11,14,18,10,10,38
2019,25,Sinaloa,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,2,2,2,0,5,2,4,5,2,1,1,5,7
2019,25,Sinaloa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,36,49,39,50,56,43,43,43,44,45,47,73,165
2019,25,Sinaloa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,0,1,1,0,1,0,0,0,0,1,1
2019,25,Sinaloa,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,2,0,0,0,0,0,3,1,1,0,2,2,4
2019,25,Sinaloa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,14,19,10,17,16,19,15,10,13,16,15,16,47
2019,25,Sinaloa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,19,16,17,22,18,6,12,17,15,16,18,13,47
2019,25,Sinaloa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,107,86,142,144,139,129,149,126,156,154,143,119,416
2019,25,Sinaloa,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,9,10,10,11,15,11,7,9,7,23,26,7,56
2019,25,Sinaloa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,1,2,1,0,0,0,0,1,1
2019,25,Sinaloa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,44,38,54,53,43,59,45,51,48,57,56,48,161
2019,25,Sinaloa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,1,1,0,0,2,1,0,2,2,4
2019,25,Sinaloa,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,2,2,1,0,2,3,2,4,9
2019,25,Sinaloa,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,3,1,0,1,3,3,5,3,4,0,2,1,3
2019,25,Sinaloa,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,1,0,1,0,0,0,0,1,0,0,0,0
2019,25,Sinaloa,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,1,1,0,1,1,1,0,0,0,1,1
2019,25,Sinaloa,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,25,Sinaloa,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,39,33,53,60,49,57,51,74,64,62,65,44,171
2019,25,Sinaloa,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,1,0,0,1,0,1,0,0,0,1,1
2019,25,Sinaloa,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,89,110,104,139,136,115,147,138,118,142,120,94,356
2019,25,Sinaloa,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,22,18,19,24,41,27,27,27,40,29,31,19,79
2019,25,Sinaloa,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,4,5,7,8,4,4,2,5,6,8,5,10,23
2019,25,Sinaloa,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,15,16,9,11,13,10,18,9,31,18,15,10,43
2019,25,Sinaloa,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,6,4,6,7,10,2,6,5,7,6,2,4,12
2019,25,Sinaloa,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,2,2,7,2,4,1,6,5,3,5,6,14
2019,25,Sinaloa,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,6,7,9,6,9,8,10,8,10,5,4,19
2019,25,Sinaloa,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,1,2,2,2,1,0,2,1,0,0,1,1
2019,25,Sinaloa,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,1,0,0,0,0,0,1,0,0,0,0
2019,25,Sinaloa,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,El patrimonio,Robo,Robo en transporte público individual,Con violencia,3,0,0,0,0,0,0,0,0,0,0,3,3
2019,25,Sinaloa,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,1,1,0,0,0,0,1,0,0,0,1,1,2
2019,25,Sinaloa,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,25,Sinaloa,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,1,0,1,0,1,0,1,0,1
2019,25,Sinaloa,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,25,Sinaloa,El patrimonio,Robo,Otros robos,Con violencia,44,30,41,41,35,33,36,30,35,35,34,25,94
2019,25,Sinaloa,El patrimonio,Robo,Otros robos,Sin violencia,81,80,90,78,101,100,93,87,97,107,104,83,294
